"max_depth","eta","nrounds","subsample","colsample_bytree","lambda","alpha","R2_test1","R2_test2","R2_avg","selected"
3,0.05,100,0.6,0.6,0.5,0,0.615972177671683,0.573087496043752,0.594529836857717,0
3,0.1,100,0.6,0.6,0.5,0,0.639806733445651,0.617143112575048,0.628474923010349,0
3,0.3,100,0.6,0.6,0.5,0,0.569196469329086,0.460813995872333,0.515005232600709,0
5,0.01,100,0.6,0.6,0.5,0,-1.58536691437985,-2.48529316734537,-2.03533004086261,0
5,0.05,100,0.6,0.6,0.5,0,0.575909443771081,0.590831532383148,0.583370488077115,0
5,0.1,100,0.6,0.6,0.5,0,0.555127277363348,0.558738593285548,0.556932935324448,0
5,0.3,100,0.6,0.6,0.5,0,0.307812383634019,0.426629336063641,0.36722085984883,0
7,0.01,100,0.6,0.6,0.5,0,-1.55627243962967,-2.50574476420029,-2.03100860191498,0
7,0.05,100,0.6,0.6,0.5,0,0.56572794000215,0.528266270435109,0.54699710521863,0
7,0.1,100,0.6,0.6,0.5,0,0.586315939401294,0.532929657197279,0.559622798299286,0
7,0.3,100,0.6,0.6,0.5,0,0.588334246416594,0.499238561699206,0.5437864040579,0
9,0.01,100,0.6,0.6,0.5,0,-1.58760098877588,-2.50807529801634,-2.04783814339611,0
9,0.05,100,0.6,0.6,0.5,0,0.57096221666232,0.577092271435542,0.574027244048931,0
9,0.1,100,0.6,0.6,0.5,0,0.550010377912646,0.580335457124625,0.565172917518636,0
9,0.3,100,0.6,0.6,0.5,0,0.55639979622796,0.437136943014617,0.496768369621289,0
3,0.01,100,0.8,0.6,0.5,0,-1.46522162326285,-2.4579072316082,-1.96156442743552,0
3,0.05,100,0.8,0.6,0.5,0,0.621891890826447,0.614060210122833,0.61797605047464,0
3,0.1,100,0.8,0.6,0.5,0,0.618911378740857,0.573226597541332,0.596068988141094,0
3,0.3,100,0.8,0.6,0.5,0,0.552532129491585,0.595308587935521,0.573920358713553,0
5,0.01,100,0.8,0.6,0.5,0,-1.50649903386493,-2.47187572474669,-1.98918737930581,0
5,0.05,100,0.8,0.6,0.5,0,0.572058539978221,0.569874360915677,0.570966450446949,0
5,0.3,100,0.8,0.6,0.5,0,0.472831659915644,0.438266836154046,0.455549248034845,0
7,0.01,100,0.8,0.6,0.5,0,-1.47321927232628,-2.45017771985243,-1.96169849608936,0
7,0.05,100,0.8,0.6,0.5,0,0.608918566299393,0.625113891385084,0.617016228842238,0
7,0.1,100,0.8,0.6,0.5,0,0.546995674403923,0.626823232622687,0.586909453513305,0
7,0.3,100,0.8,0.6,0.5,0,0.593628392838013,0.385135050702962,0.489381721770487,0
9,0.01,100,0.8,0.6,0.5,0,-1.52046477513834,-2.49476808820143,-2.00761643166988,0
9,0.05,100,0.8,0.6,0.5,0,0.602725166267891,0.626813025457435,0.614769095862663,0
9,0.1,100,0.8,0.6,0.5,0,0.624965421220244,0.532602031821693,0.578783726520968,0
9,0.3,100,0.8,0.6,0.5,0,0.506809095032674,0.471017005760676,0.488913050396675,0
3,0.05,100,1,0.6,0.5,0,0.575582157255804,0.62105831355052,0.598320235403162,0
3,0.1,100,1,0.6,0.5,0,0.62394702549775,0.655823248085512,0.639885136791631,0
3,0.3,100,1,0.6,0.5,0,0.465450803994696,0.453308954829813,0.459379879412254,0
5,0.01,100,1,0.6,0.5,0,-1.44819928331799,-2.43935950161551,-1.94377939246675,0
5,0.05,100,1,0.6,0.5,0,0.611226786156068,0.636493435283946,0.623860110720007,0
5,0.1,100,1,0.6,0.5,0,0.572502430891629,0.619241496637169,0.595871963764399,0
5,0.3,100,1,0.6,0.5,0,0.521110353465,0.522075602799821,0.521592978132411,0
7,0.01,100,1,0.6,0.5,0,-1.47536575661307,-2.43305835412568,-1.95421205536938,0
7,0.05,100,1,0.6,0.5,0,0.617025853053529,0.604735920763206,0.610880886908367,0
7,0.1,100,1,0.6,0.5,0,0.590369401418122,0.575470592943986,0.582919997181054,0
7,0.3,100,1,0.6,0.5,0,0.365823022206892,0.584125544181739,0.474974283194316,0
9,0.01,100,1,0.6,0.5,0,-1.46408656673962,-2.41568191986164,-1.93988424330063,0
9,0.05,100,1,0.6,0.5,0,0.617558396469592,0.603275859488136,0.610417127978864,0
9,0.1,100,1,0.6,0.5,0,0.590318919354009,0.627593881341915,0.608956400347962,0
9,0.3,100,1,0.6,0.5,0,0.554774587885599,0.623904659260229,0.589339623572914,0
3,0.01,100,0.6,0.8,0.5,0,-1.47697634562971,-2.46303069836438,-1.97000352199705,0
3,0.05,100,0.6,0.8,0.5,0,0.585409565262244,0.61210369043842,0.598756627850332,0
3,0.1,100,0.6,0.8,0.5,0,0.597725572407258,0.533820432214653,0.565773002310956,0
3,0.3,100,0.6,0.8,0.5,0,0.625145855842561,0.49606395168841,0.560604903765486,0
5,0.01,100,0.6,0.8,0.5,0,-1.50683488572733,-2.49742196987658,-2.00212842780196,0
5,0.05,100,0.6,0.8,0.5,0,0.594949103346629,0.587427402532812,0.59118825293972,0
5,0.1,100,0.6,0.8,0.5,0,0.574782547022671,0.574194147254553,0.574488347138612,0
5,0.3,100,0.6,0.8,0.5,0,0.532237364762265,0.50738423116193,0.519810797962097,0
7,0.01,100,0.6,0.8,0.5,0,-1.51016743693805,-2.48811388200541,-1.99914065947173,0
7,0.05,100,0.6,0.8,0.5,0,0.57854998647838,0.612577529298319,0.59556375788835,0
7,0.1,100,0.6,0.8,0.5,0,0.560141100730434,0.583222457925004,0.571681779327719,0
7,0.3,100,0.6,0.8,0.5,0,0.511689109548745,0.496528218112265,0.504108663830505,0
9,0.01,100,0.6,0.8,0.5,0,-1.53575691584696,-2.49066310943235,-2.01321001263966,0
9,0.05,100,0.6,0.8,0.5,0,0.577177627295038,0.587743863909782,0.58246074560241,0
9,0.1,100,0.6,0.8,0.5,0,0.558230425024909,0.566028238593339,0.562129331809124,0
9,0.3,100,0.6,0.8,0.5,0,0.46535909564627,0.536254773115501,0.500806934380885,0
3,0.01,100,0.8,0.8,0.5,0,-1.43946693835267,-2.44075913714415,-1.94011303774841,0
3,0.05,100,0.8,0.8,0.5,0,0.604125927313038,0.652949244926995,0.628537586120017,0
3,0.1,100,0.8,0.8,0.5,0,0.582116836173895,0.587022090376683,0.584569463275289,0
3,0.3,100,0.8,0.8,0.5,0,0.572626116832045,0.544960617562262,0.558793367197153,0
5,0.01,100,0.8,0.8,0.5,0,-1.45475009272977,-2.44942564018234,-1.95208786645606,0
5,0.05,100,0.8,0.8,0.5,0,0.606546639183113,0.619670128125007,0.61310838365406,0
5,0.1,100,0.8,0.8,0.5,0,0.61722995695019,0.572277528191655,0.594753742570923,0
5,0.3,100,0.8,0.8,0.5,0,0.598232490572385,0.541470110911671,0.569851300742028,0
7,0.01,100,0.8,0.8,0.5,0,-1.45877522137625,-2.43906951774082,-1.94892236955853,0
7,0.05,100,0.8,0.8,0.5,0,0.617864699831795,0.610950517110799,0.614407608471297,0
7,0.1,100,0.8,0.8,0.5,0,0.597530867744996,0.619391723988086,0.608461295866541,0
7,0.3,100,0.8,0.8,0.5,0,0.535818975687736,0.545839183496842,0.540829079592289,0
9,0.01,100,0.8,0.8,0.5,0,-1.46026341888939,-2.43129786367267,-1.94578064128103,0
9,0.05,100,0.8,0.8,0.5,0,0.593658474063052,0.60394109735681,0.598799785709931,0
9,0.1,100,0.8,0.8,0.5,0,0.610897117008654,0.595845191163428,0.603371154086041,0
9,0.3,100,0.8,0.8,0.5,0,0.496500095997461,0.549843573315635,0.523171834656548,0
3,0.01,100,1,0.8,0.5,0,-1.40472084753562,-2.44881105502493,-1.92676595128027,0
3,0.05,100,1,0.8,0.5,0,0.635861944575946,0.661615903260753,0.648738923918349,0
3,0.1,100,1,0.8,0.5,0,0.614657204665761,0.613386844389963,0.614022024527862,0
3,0.3,100,1,0.8,0.5,0,0.593522304031769,0.578012033070153,0.585767168550961,0
5,0.01,100,1,0.8,0.5,0,-1.41389721985519,-2.47298701573956,-1.94344211779738,0
5,0.05,100,1,0.8,0.5,0,0.603673518094015,0.614865433162697,0.609269475628356,0
5,0.1,100,1,0.8,0.5,0,0.60075934607142,0.596300504742703,0.598529925407062,0
5,0.3,100,1,0.8,0.5,0,0.583042699789292,0.515400965000029,0.54922183239466,0
7,0.01,100,1,0.8,0.5,0,-1.43810957509007,-2.47084124991415,-1.95447541250211,0
7,0.05,100,1,0.8,0.5,0,0.590966051548916,0.578665604722789,0.584815828135853,0
7,0.1,100,1,0.8,0.5,0,0.587326084655212,0.591856596385597,0.589591340520405,0
7,0.3,100,1,0.8,0.5,0,0.567829631200636,0.57946750727432,0.573648569237478,0
9,0.01,100,1,0.8,0.5,0,-1.41249407829657,-2.45749998822797,-1.93499703326227,0
9,0.05,100,1,0.8,0.5,0,0.599552511240788,0.60587697594065,0.602714743590719,0
9,0.1,100,1,0.8,0.5,0,0.635279001011785,0.596720230966547,0.615999615989166,0
9,0.3,100,1,0.8,0.5,0,0.518050136277437,0.538643850201798,0.528346993239617,0
3,0.01,100,0.6,1,0.5,0,-1.44964952432942,-2.44279237635709,-1.94622095034326,0
3,0.05,100,0.6,1,0.5,0,0.567815561569786,0.622174911169114,0.59499523636945,0
3,0.1,100,0.6,1,0.5,0,0.642283271994195,0.603535214364956,0.622909243179575,0
3,0.3,100,0.6,1,0.5,0,0.625076016745454,0.57917321881823,0.602124617781842,0
5,0.01,100,0.6,1,0.5,0,-1.49088119918524,-2.51167724094363,-2.00127922006444,0
5,0.05,100,0.6,1,0.5,0,0.5861511580331,0.554589356829756,0.570370257431428,0
5,0.1,100,0.6,1,0.5,0,0.589777573129131,0.540370157350734,0.565073865239933,0
5,0.3,100,0.6,1,0.5,0,0.446460837907929,0.245656038643944,0.346058438275937,0
7,0.01,100,0.6,1,0.5,0,-1.49302310993444,-2.54344831223107,-2.01823571108275,0
7,0.05,100,0.6,1,0.5,0,0.595050301799092,0.590242993825249,0.592646647812171,0
7,0.1,100,0.6,1,0.5,0,0.588428063689817,0.558969469690984,0.573698766690401,0
7,0.3,100,0.6,1,0.5,0,0.5617345974548,0.4754647106664,0.5185996540606,0
9,0.01,100,0.6,1,0.5,0,-1.49288978517244,-2.4676396377571,-1.98026471146477,0
9,0.1,100,0.6,1,0.5,0,0.563202151201124,0.592043475363753,0.577622813282439,0
9,0.3,100,0.6,1,0.5,0,0.525853269611799,0.561477508146125,0.543665388878962,0
3,0.01,100,0.8,1,0.5,0,-1.42957414833503,-2.45739103268639,-1.94348259051071,0
3,0.05,100,0.8,1,0.5,0,0.598678746360764,0.651420861225049,0.625049803792907,0
3,0.1,100,0.8,1,0.5,0,0.613893975679064,0.638606987596148,0.626250481637606,0
3,0.3,100,0.8,1,0.5,0,0.53198103711932,0.522163389648466,0.527072213383893,0
5,0.01,100,0.8,1,0.5,0,-1.44018879827684,-2.4648581585618,-1.95252347841932,0
5,0.05,100,0.8,1,0.5,0,0.603262160139657,0.613202373320503,0.60823226673008,0
5,0.1,100,0.8,1,0.5,0,0.586028167945637,0.59316821445254,0.589598191199089,0
5,0.3,100,0.8,1,0.5,0,0.500764722832858,0.566166034896993,0.533465378864926,0
7,0.01,100,0.8,1,0.5,0,-1.44695422715524,-2.49937848951705,-1.97316635833615,0
7,0.05,100,0.8,1,0.5,0,0.606016461076965,0.598445935799764,0.602231198438364,0
7,0.1,100,0.8,1,0.5,0,0.558843146113335,0.56475545181431,0.561799298963823,0
7,0.3,100,0.8,1,0.5,0,0.590967731316407,0.581465682801318,0.586216707058863,0
9,0.01,100,0.8,1,0.5,0,-1.42702751241063,-2.50989306259444,-1.96846028750254,0
9,0.05,100,0.8,1,0.5,0,0.585348665300787,0.609733191607987,0.597540928454387,0
9,0.1,100,0.8,1,0.5,0,0.606671961545589,0.579700522695406,0.593186242120498,0
9,0.3,100,0.8,1,0.5,0,0.559672037947146,0.5792667877794,0.569469412863273,0
3,0.01,100,1,1,0.5,0,-1.39831724607126,-2.44224112604499,-1.92027918605812,0
3,0.05,100,1,1,0.5,0,0.617931014786369,0.621041502935753,0.619486258861061,0
3,0.1,100,1,1,0.5,0,0.607125349484329,0.620602667580283,0.613864008532306,0
3,0.3,100,1,1,0.5,0,0.600623253460573,0.602148684590645,0.601385969025609,0
5,0.01,100,1,1,0.5,0,-1.41629138273695,-2.49310260843484,-1.95469699558589,0
5,0.05,100,1,1,0.5,0,0.611501412744293,0.572298092435259,0.591899752589776,0
5,0.1,100,1,1,0.5,0,0.59268017294598,0.562877750937425,0.577778961941703,0
5,0.3,100,1,1,0.5,0,0.642464315384878,0.583667123184887,0.613065719284883,0
7,0.01,100,1,1,0.5,0,-1.41027636493958,-2.49001291081616,-1.95014463787787,0
7,0.05,100,1,1,0.5,0,0.615829352050166,0.584544470983563,0.600186911516864,0
7,0.1,100,1,1,0.5,0,0.604720889228082,0.592776950141232,0.598748919684657,0
7,0.3,100,1,1,0.5,0,0.568753460895903,0.591578757064082,0.580166108979992,0
9,0.01,100,1,1,0.5,0,-1.4091808907435,-2.46692959502015,-1.93805524288182,0
9,0.05,100,1,1,0.5,0,0.599019428654047,0.591351950950079,0.595185689802063,0
9,0.1,100,1,1,0.5,0,0.599396243286752,0.580633991925531,0.590015117606142,0
9,0.3,100,1,1,0.5,0,0.574308378012934,0.593615079692752,0.583961728852843,0
3,0.01,100,0.6,0.6,1,0,-1.54619553609911,-2.51397908899385,-2.03008731254648,0
3,0.05,100,0.6,0.6,1,0,0.550337546163516,0.523511644964352,0.536924595563934,0
3,0.1,100,0.6,0.6,1,0,0.523891604658193,0.612648314732583,0.568269959695388,0
3,0.3,100,0.6,0.6,1,0,0.498945452776027,0.435901848367755,0.467423650571891,0
5,0.01,100,0.6,0.6,1,0,-1.6268772532254,-2.56113764282349,-2.09400744802445,0
5,0.05,100,0.6,0.6,1,0,0.553452788441648,0.590251834410396,0.571852311426022,0
5,0.1,100,0.6,0.6,1,0,0.572974695655369,0.498396698259283,0.535685696957326,0
5,0.3,100,0.6,0.6,1,0,0.534070926806753,0.532711120285575,0.533391023546164,0
7,0.01,100,0.6,0.6,1,0,-1.67724445825804,-2.6018799525884,-2.13956220542322,0
7,0.05,100,0.6,0.6,1,0,0.511139158484968,0.588045250917904,0.549592204701436,0
7,0.1,100,0.6,0.6,1,0,0.492436831003423,0.530696327670453,0.511566579336938,0
7,0.3,100,0.6,0.6,1,0,0.483004133158904,0.607569847454529,0.545286990306717,0
9,0.01,100,0.6,0.6,1,0,-1.63796385632186,-2.56679447507893,-2.1023791657004,0
9,0.05,100,0.6,0.6,1,0,0.509704875466924,0.587881263804553,0.548793069635739,0
9,0.1,100,0.6,0.6,1,0,0.582836819776472,0.545282687503851,0.564059753640162,0
9,0.3,100,0.6,0.6,1,0,0.510591056158205,0.521118186889231,0.515854621523718,0
3,0.01,100,0.8,0.6,1,0,-1.54727894988049,-2.48747810586944,-2.01737852787497,0
3,0.05,100,0.8,0.6,1,0,0.618945475132906,0.63964360104501,0.629294538088958,0
3,0.1,100,0.8,0.6,1,0,0.587899700646141,0.636691365237227,0.612295532941684,0
3,0.3,100,0.8,0.6,1,0,0.491474302880174,0.606086874341192,0.548780588610683,0
5,0.01,100,0.8,0.6,1,0,-1.56425560513622,-2.50465234848179,-2.034453976809,0
5,0.05,100,0.8,0.6,1,0,0.560130400496991,0.596756156511185,0.578443278504088,0
5,0.1,100,0.8,0.6,1,0,0.542103678386069,0.590750046974188,0.566426862680129,0
5,0.3,100,0.8,0.6,1,0,0.591055836253801,0.55815720977909,0.574606523016446,0
7,0.01,100,0.8,0.6,1,0,-1.55922678993654,-2.48786920674386,-2.0235479983402,0
7,0.05,100,0.8,0.6,1,0,0.601472160134192,0.601974768469811,0.601723464302002,0
7,0.1,100,0.8,0.6,1,0,0.54366236739467,0.564167079118882,0.553914723256776,0
7,0.3,100,0.8,0.6,1,0,0.469339189785003,0.540750694185281,0.505044941985142,0
9,0.01,100,0.8,0.6,1,0,-1.53907393476018,-2.52352532039656,-2.03129962757837,0
9,0.05,100,0.8,0.6,1,0,0.596808442071636,0.562952202067479,0.579880322069558,0
9,0.1,100,0.8,0.6,1,0,0.585209992435266,0.596431404531341,0.590820698483303,0
9,0.3,100,0.8,0.6,1,0,0.517491969865623,0.460210800640328,0.488851385252976,0
3,0.01,100,1,0.6,1,0,-1.52594782010148,-2.43473541666926,-1.98034161838537,0
3,0.05,100,1,0.6,1,0,0.600873671872037,0.632381076966973,0.616627374419505,0
3,0.1,100,1,0.6,1,0,0.602580911412853,0.657671735600925,0.630126323506889,0
5,0.01,100,1,0.6,1,0,-1.50870657310434,-2.46923543782681,-1.98897100546557,0
5,0.05,100,1,0.6,1,0,0.55144180235332,0.619610718710508,0.585526260531914,0
5,0.1,100,1,0.6,1,0,0.536270296555152,0.615943611390141,0.576106953972647,0
5,0.3,100,1,0.6,1,0,0.521981065891546,0.537696297019366,0.529838681455456,0
7,0.01,100,1,0.6,1,0,-1.52423614118829,-2.45352605404927,-1.98888109761878,0
7,0.05,100,1,0.6,1,0,0.556935007394836,0.60020863218041,0.578571819787623,0
7,0.1,100,1,0.6,1,0,0.571965674430465,0.614385329201463,0.593175501815964,0
7,0.3,100,1,0.6,1,0,0.454372902531675,0.577039306221973,0.515706104376824,0
9,0.01,100,1,0.6,1,0,-1.50311668422726,-2.44305441612042,-1.97308555017384,0
9,0.05,100,1,0.6,1,0,0.581396732345615,0.598801288676263,0.590099010510939,0
9,0.1,100,1,0.6,1,0,0.52311912451564,0.586607126001424,0.554863125258532,0
9,0.3,100,1,0.6,1,0,0.551546564920538,0.613655708430424,0.582601136675481,0
3,0.01,100,0.6,0.8,1,0,-1.58559136744567,-2.5621727558662,-2.07388206165593,0
3,0.05,100,0.6,0.8,1,0,0.560497495564645,0.557646143137763,0.559071819351204,0
3,0.1,100,0.6,0.8,1,0,0.537678558489272,0.618465735698327,0.5780721470938,0
3,0.3,100,0.6,0.8,1,0,0.418356076309227,0.219903771186996,0.319129923748112,0
5,0.05,100,0.6,0.8,1,0,0.556242071868277,0.574691746682156,0.565466909275216,0
5,0.1,100,0.6,0.8,1,0,0.603436007622373,0.534538680418389,0.568987344020381,0
5,0.3,100,0.6,0.8,1,0,0.560428796451795,0.455690408573731,0.508059602512763,0
7,0.01,100,0.6,0.8,1,0,-1.55429418970688,-2.54673498346483,-2.05051458658586,0
7,0.05,100,0.6,0.8,1,0,0.570367604177857,0.551571690557704,0.560969647367781,0
7,0.1,100,0.6,0.8,1,0,0.5549611568096,0.561806545531253,0.558383851170427,0
7,0.3,100,0.6,0.8,1,0,0.610670222076349,0.342773235711658,0.476721728894004,0
9,0.01,100,0.6,0.8,1,0,-1.56144707151612,-2.5934715113548,-2.07745929143546,0
9,0.05,100,0.6,0.8,1,0,0.590835780397717,0.575765733547944,0.58330075697283,0
9,0.1,100,0.6,0.8,1,0,0.542759566043648,0.443925388908611,0.493342477476129,0
9,0.3,100,0.6,0.8,1,0,0.407994945632881,0.435674447717832,0.421834696675356,0
3,0.05,100,0.8,0.8,1,0,0.628747235129445,0.667745269302686,0.648246252216065,0
3,0.1,100,0.8,0.8,1,0,0.561267219346463,0.622004358539321,0.591635788942892,0
3,0.3,100,0.8,0.8,1,0,0.574990974744937,0.515253145875296,0.545122060310117,0
5,0.01,100,0.8,0.8,1,0,-1.5018516689709,-2.48267304826623,-1.99226235861856,0
5,0.05,100,0.8,0.8,1,0,0.632567985550217,0.599604710264398,0.616086347907307,0
5,0.1,100,0.8,0.8,1,0,0.630396964086932,0.610912218298044,0.620654591192488,0
5,0.3,100,0.8,0.8,1,0,0.525525858677153,0.516009683922688,0.52076777129992,0
7,0.01,100,0.8,0.8,1,0,-1.5277833225412,-2.51239466364272,-2.02008899309196,0
7,0.05,100,0.8,0.8,1,0,0.582247718047445,0.586589606973845,0.584418662510645,0
7,0.1,100,0.8,0.8,1,0,0.549152468108801,0.598010597707144,0.573581532907973,0
7,0.3,100,0.8,0.8,1,0,0.601373141664942,0.344962176237103,0.473167658951023,0
9,0.01,100,0.8,0.8,1,0,-1.53024247357434,-2.54669335045477,-2.03846791201456,0
9,0.05,100,0.8,0.8,1,0,0.564402686690414,0.60788805060089,0.586145368645652,0
9,0.1,100,0.8,0.8,1,0,0.563868542046362,0.553180183603068,0.558524362824715,0
9,0.3,100,0.8,0.8,1,0,0.394666148874006,0.481013494181107,0.437839821527556,0
3,0.01,100,1,0.8,1,0,-1.43281943271854,-2.46415792412027,-1.94848867841941,0
3,0.05,100,1,0.8,1,0,0.593268832098749,0.643194870237148,0.618231851167948,0
3,0.1,100,1,0.8,1,0,0.583449541116593,0.644312881686196,0.613881211401395,0
3,0.3,100,1,0.8,1,0,0.556876884926843,0.575856822877005,0.566366853901924,0
5,0.01,100,1,0.8,1,0,-1.46700183484239,-2.52956581665977,-1.99828382575108,0
5,0.05,100,1,0.8,1,0,0.57246147947419,0.617767541578765,0.595114510526478,0
5,0.1,100,1,0.8,1,0,0.573397150571492,0.650178788642002,0.611787969606747,0
5,0.3,100,1,0.8,1,0,0.539795846467396,0.553569065178378,0.546682455822887,0
7,0.01,100,1,0.8,1,0,-1.48292115454032,-2.50133102442605,-1.99212608948318,0
7,0.05,100,1,0.8,1,0,0.566192561754482,0.587670047733487,0.576931304743984,0
7,0.1,100,1,0.8,1,0,0.524552433927508,0.598775313104211,0.561663873515859,0
7,0.3,100,1,0.8,1,0,0.555481641605072,0.562578432134769,0.559030036869921,0
9,0.01,100,1,0.8,1,0,-1.49034332439924,-2.49946220221277,-1.994902763306,0
9,0.05,100,1,0.8,1,0,0.568322548417908,0.606536057637635,0.587429303027771,0
9,0.1,100,1,0.8,1,0,0.560251453996783,0.59910503367376,0.579678243835271,0
9,0.3,100,1,0.8,1,0,0.528399543287606,0.488962672217548,0.508681107752577,0
3,0.01,100,0.6,1,1,0,-1.54056928644289,-2.53455850355668,-2.03756389499978,0
3,0.05,100,0.6,1,1,0,0.604601541160387,0.561879753793015,0.583240647476701,0
3,0.1,100,0.6,1,1,0,0.576513290250874,0.580694242731605,0.57860376649124,0
3,0.3,100,0.6,1,1,0,0.629868185133051,0.581960161977248,0.60591417355515,0
5,0.01,100,0.6,1,1,0,-1.57043968847667,-2.61918486652982,-2.09481227750325,0
5,0.05,100,0.6,1,1,0,0.582535815892009,0.593721771720825,0.588128793806417,0
5,0.1,100,0.6,1,1,0,0.57067579802004,0.566300348939483,0.568488073479762,0
5,0.3,100,0.6,1,1,0,0.627819792403099,0.416843020763663,0.522331406583381,0
7,0.01,100,0.6,1,1,0,-1.54745724219018,-2.56470450718811,-2.05608087468914,0
7,0.05,100,0.6,1,1,0,0.578581780681823,0.593328707263783,0.585955243972803,0
7,0.1,100,0.6,1,1,0,0.519502605326049,0.505652974074581,0.512577789700315,0
7,0.3,100,0.6,1,1,0,0.357160680703347,0.429880063863096,0.393520372283222,0
9,0.01,100,0.6,1,1,0,-1.54304409292603,-2.59637946431955,-2.06971177862279,0
9,0.05,100,0.6,1,1,0,0.552507482119905,0.591986241651834,0.572246861885869,0
9,0.1,100,0.6,1,1,0,0.534088267106128,0.545560884348089,0.539824575727109,0
9,0.3,100,0.6,1,1,0,0.413857402668203,0.498973529433888,0.456415466051045,0
3,0.01,100,0.8,1,1,0,-1.5017608038804,-2.55157338705437,-2.02666709546738,0
3,0.05,100,0.8,1,1,0,0.612204788427762,0.638418628116356,0.625311708272059,0
3,0.1,100,0.8,1,1,0,0.582673046895933,0.626382879552413,0.604527963224173,0
3,0.3,100,0.8,1,1,0,0.505285871411223,0.635610068340625,0.570447969875924,0
5,0.01,100,0.8,1,1,0,-1.49237638959174,-2.47214325798584,-1.98225982378879,0
5,0.05,100,0.8,1,1,0,0.570370430933954,0.63110128186682,0.600735856400387,0
5,0.1,100,0.8,1,1,0,0.594971168368698,0.621484261949105,0.608227715158901,0
5,0.3,100,0.8,1,1,0,0.495529462885974,0.432354749594826,0.4639421062404,0
7,0.01,100,0.8,1,1,0,-1.51083610779262,-2.52209639161381,-2.01646624970321,0
7,0.05,100,0.8,1,1,0,0.555687117833374,0.597341345985701,0.576514231909537,0
7,0.1,100,0.8,1,1,0,0.559637210183323,0.609394911725902,0.584516060954613,0
7,0.3,100,0.8,1,1,0,0.550863287744352,0.515007418732293,0.532935353238322,0
9,0.01,100,0.8,1,1,0,-1.50151638633699,-2.52120532564945,-2.01136085599322,0
9,0.05,100,0.8,1,1,0,0.533626520465879,0.618805116111431,0.576215818288655,0
9,0.1,100,0.8,1,1,0,0.545071967609183,0.595186515785372,0.570129241697277,0
9,0.3,100,0.8,1,1,0,0.521949160153762,0.540743399762431,0.531346279958096,0
3,0.01,100,1,1,1,0,-1.44315499897799,-2.47713819505512,-1.96014659701656,0
3,0.05,100,1,1,1,0,0.555107915473546,0.6194940650797,0.587300990276623,0
3,0.1,100,1,1,1,0,0.580015494417559,0.619573083863135,0.599794289140347,0
3,0.3,100,1,1,1,0,0.567690043672842,0.618247396098006,0.592968719885424,0
5,0.01,100,1,1,1,0,-1.46754610173429,-2.50604332710736,-1.98679471442082,0
5,0.05,100,1,1,1,0,0.550506930488688,0.588318149972715,0.569412540230702,0
5,0.1,100,1,1,1,0,0.549308203827982,0.579244291498756,0.564276247663369,0
5,0.3,100,1,1,1,0,0.498900273233629,0.544673059037104,0.521786666135367,0
7,0.01,100,1,1,1,0,-1.48344804402847,-2.50199068014822,-1.99271936208835,0
7,0.05,100,1,1,1,0,0.524345255598256,0.575961492946362,0.550153374272309,0
7,0.1,100,1,1,1,0,0.527750872569566,0.567864566502409,0.547807719535987,0
7,0.3,100,1,1,1,0,0.449960606801083,0.546058222505478,0.49800941465328,0
